DATE,2013-PRECIPITATION,2013-TMAX,2013-TMIN
GHCND:USC00042574|0516,0,233,117
GHCND:USC00042574|0517,0,189,39
GHCND:USC00042574|0518,0,206,39
GHCND:USC00042574|0519,0,211,72
GHCND:USC00042574|0520,0,233,56
GHCND:USC00042574|0521,0,289,61
GHCND:USC00042574|0522,0,200,11
GHCND:USC00042574|0523,0,167,33
GHCND:USC00042574|0524,0,194,28
GHCND:USC00042574|0525,0,211,56
GHCND:USC00042574|0526,0,233,78
GHCND:USC00042574|0527,15,211,83
GHCND:USC00042574|0528,89,133,83
GHCND:USC00042574|0529,0,211,78
GHCND:USC00042574|0530,0,228,78
GHCND:USC00042574|0531,0,239,94
GHCND:USC00042574|0601,0,283,111
GHCND:USC00042574|0602,0,306,161
GHCND:USC00042574|0603,0,289,144
GHCND:USC00042574|0604,0,311,144
GHCND:USC00042574|0605,0,344,94
GHCND:USC00042574|0606,0,356,106
GHCND:USC00042574|0607,0,361,133
GHCND:USC00042574|0608,0,350,200
GHCND:USC00042574|0609,0,361,211
GHCND:USC00042574|0610,0,367,144
GHCND:USC00042574|0611,0,233,128
GHCND:USC00042574|0612,0,261,111
GHCND:USC00042574|0613,0,244,100
GHCND:USC00042574|0614,0,228,100
GHCND:USC00042574|0615,0,278,50
GHCND:USC00042574|0616,0,294,78
GHCND:USC00042574|0617,0,289,72
GHCND:USC00042574|0618,0,278,94
GHCND:USC00042574|0619,0,228,67
GHCND:USC00042574|0620,0,217,78
GHCND:USC00042574|0621,0,244,78
GHCND:USC00042574|0622,0,261,89
GHCND:USC00042574|0623,0,300,133
GHCND:USC00042574|0624,20,217,111
GHCND:USC00042574|0625,229,122,106
GHCND:USC00042574|0626,386,172,106
GHCND:USC00042574|0627,18,228,111
GHCND:USC00042574|0628,0,300,122
GHCND:USC00042574|0629,0,361,128
GHCND:USC00042574|0630,0,367,133
GHCND:USC00042574|0701,0,389,139
GHCND:USC00042574|0702,0,378,156
GHCND:USC00042574|0703,0,400,172
GHCND:USC00042574|0704,0,383,172
GHCND:USC00042574|0705,0,356,183
GHCND:USC00042574|0706,0,328,128
GHCND:USC00042574|0707,0,322,122
GHCND:USC00042574|0708,0,322,100
GHCND:USC00042574|0709,0,328,83
GHCND:USC00042574|0710,0,328,89
GHCND:USC00042574|0711,0,339,94
GHCND:USC00042574|0712,0,317,89
GHCND:USC00042574|0713,0,294,89
GHCND:USC00042574|0714,0,311,89
GHCND:USC00042574|0715,0,333,83
GHCND:USC00042574|0716,0,333,89
GHCND:USC00042574|0717,0,333,67
GHCND:USC00042574|0718,0,322,67
GHCND:USC00042574|0719,0,361,83
GHCND:USC00042574|0720,0,389,150
GHCND:USC00042574|0721,0,394,144
GHCND:USC00042574|0722,0,394,144
GHCND:USC00042574|0723,0,350,150
GHCND:USC00042574|0724,0,328,161
GHCND:USC00042574|0725,0,328,133
GHCND:USC00042574|0726,0,378,133
GHCND:USC00042574|0727,8,356,122
GHCND:USC00042574|0728,0,350,117
GHCND:USC00042574|0729,0,339,111
GHCND:USC00042574|0730,0,294,94
GHCND:USC00042574|0731,0,294,89
GHCND:USC00042574|0801,0,306,106
GHCND:USC00042574|0802,0,289,111
GHCND:USC00042574|0803,0,294,94
GHCND:USC00042574|0804,0,328,78
GHCND:USC00042574|0805,0,322,72
GHCND:USC00042574|0806,0,328,72
GHCND:USC00042574|0807,0,333,89
GHCND:USC00042574|0808,0,289,78
GHCND:USC00042574|0809,0,283,83
GHCND:USC00042574|0810,0,289,78
GHCND:USC00042574|0811,0,278,94
GHCND:USC00042574|0812,0,306,94
GHCND:USC00042574|0813,0,317,100
GHCND:USC00042574|0814,0,339,94
GHCND:USC00042574|0815,0,333,100
GHCND:USC00042574|0816,0,322,106
GHCND:USC00042574|0817,0,322,117
GHCND:USC00042574|0818,0,344,117
GHCND:USC00042574|0819,0,367,200
GHCND:USC00042574|0820,0,367,183
GHCND:USC00042574|0821,0,322,139
GHCND:USC00042574|0822,3,361,144
GHCND:USC00042574|0823,0,311,89
GHCND:USC00042574|0824,0,311,100
GHCND:USC00042574|0825,3,306,128
GHCND:USC00042574|0826,0,256,117
GHCND:USC00042574|0827,0,278,78
GHCND:USC00042574|0828,0,300,78
GHCND:USC00042574|0829,0,294,83
GHCND:USC00042574|0830,0,294,94
GHCND:USC00042574|0831,0,328,100
GHCND:USC00042574|0901,0,322,83
GHCND:USC00042574|0902,0,294,83
GHCND:USC00042574|0903,0,278,100
GHCND:USC00042574|0904,0,278,72
GHCND:USC00042574|0905,0,289,78
GHCND:USC00042574|0906,0,261,89
GHCND:USC00042574|0907,0,283,94
GHCND:USC00042574|0908,0,328,83
GHCND:USC00042574|0909,0,339,139
GHCND:USC00042574|0910,0,339,106
GHCND:USC00042574|0911,0,356,100
GHCND:USC00042574|0912,0,333,111
GHCND:USC00042574|0913,0,339,117
GHCND:USC00042574|0914,0,350,111
GHCND:USC00042574|0915,0,333,106
GHCND:USC00042574|0916,0,272,78
GHCND:USC00042574|0917,0,283,78
GHCND:USC00042574|0918,109,189,83
GHCND:USC00042574|0919,0,239,61
GHCND:USC00042574|0920,0,306,39
GHCND:USC00042574|0921,465,306,39
GHCND:USC00042574|0922,0,144,83
GHCND:USC00042574|0923,0,172,89
GHCND:USC00042574|0924,0,228,100
GHCND:USC00042574|0925,0,206,33
GHCND:USC00042574|0926,0,150,33
GHCND:USC00042574|0927,0,161,33
GHCND:USC00042574|0928,0,211,28
GHCND:USC00042574|0929,51,200,50
GHCND:USC00042574|0930,470,200,56
GHCND:USC00042574|1001,8,206,61
GHCND:USC00042574|1002,0,183,61
GHCND:USC00042574|1003,0,178,44
GHCND:USC00042574|1004,0,167,28
GHCND:USC00042574|1005,0,206,22
GHCND:USC00042574|1006,0,250,17
GHCND:USC00042574|1007,0,244,17
GHCND:USC00042574|1008,0,211,39
GHCND:USC00042574|1009,0,161,72
GHCND:USC00042574|1010,0,161,56
GHCND:USC00042574|1011,0,206,6
GHCND:USC00042574|1012,0,194,6
GHCND:USC00042574|1013,0,189,39
GHCND:USC00042574|1014,0,178,22
GHCND:USC00042574|1015,0,194,0
GHCND:USC00042574|1016,0,217,0
GHCND:USC00042574|1017,0,211,-6
GHCND:USC00042574|1018,0,233,0
GHCND:USC00042574|1019,0,256,6
GHCND:USC00042574|1020,0,267,6
GHCND:USC00042574|1021,0,261,22
GHCND:USC00042574|1022,0,283,28
GHCND:USC00042574|1023,0,267,0
GHCND:USC00042574|1024,0,278,0
GHCND:USC00042574|1025,0,261,-6
GHCND:USC00042574|1026,0,256,-6
GHCND:USC00042574|1027,0,272,-6
GHCND:USC00042574|1028,10,206,6
GHCND:USC00042574|1029,0,106,56
GHCND:USC00042574|1030,0,100,-11
GHCND:USC00042574|1031,0,167,-11
GHCND:USC00042574|1101,0,211,0
GHCND:USC00042574|1102,0,222,11
GHCND:USC00042574|1103,5,161,-17
GHCND:USC00042574|1104,0,94,22
GHCND:USC00042574|1105,0,133,6
GHCND:USC00042574|1106,0,167,22
GHCND:USC00042574|1107,0,189,44
GHCND:USC00042574|1108,0,178,33
GHCND:USC00042574|1109,0,183,-11
GHCND:USC00042574|1110,0,206,0
GHCND:USC00042574|1111,0,206,-6
GHCND:USC00042574|1112,0,211,-6
GHCND:USC00042574|1113,0,211,33
GHCND:USC00042574|1114,0,206,-6
GHCND:USC00042574|1115,0,206,-6
GHCND:USC00042574|1116,0,122,22
GHCND:USC00042574|1117,0,133,-33
GHCND:USC00042574|1118,0,144,-22
GHCND:USC00042574|1119,0,67,-6
GHCND:USC00042574|1120,338,83,56
GHCND:USC00042574|1121,5,106,11
GHCND:USC00042574|1122,0,106,-22
GHCND:USC00042574|1123,0,133,-17
GHCND:USC00042574|1124,0,150,-28
GHCND:USC00042574|1125,0,156,-44
GHCND:USC00042574|1126,0,156,-44
GHCND:USC00042574|1127,0,144,-22
GHCND:USC00042574|1128,0,144,-11
GHCND:USC00042574|1129,0,172,-28
GHCND:USC00042574|1130,0,178,-11
GHCND:USC00042574|1201,0,178,6
GHCND:USC00042574|1202,0,156,-17
GHCND:USC00042574|1203,0,94,6
GHCND:USC00042574|1204,0,50,-56
GHCND:USC00042574|1205,0,17,-100
GHCND:USC00042574|1206,0,33,-100
GHCND:USC00042574|1207,81,0,-89
GHCND:USC00042574|1208,0,6,-128
GHCND:USC00042574|1209,0,-11,-106
GHCND:USC00042574|1210,0,33,-72
GHCND:USC00042574|1211,0,50,-33
GHCND:USC00042574|1212,0,89,-56
GHCND:USC00042574|1213,0,100,-56
GHCND:USC00042574|1214,0,128,-39
GHCND:USC00042574|1215,0,133,-33
GHCND:USC00042574|1216,0,144,-22
GHCND:USC00042574|1217,0,161,-22
GHCND:USC00042574|1218,0,167,-39
GHCND:USC00042574|1219,0,144,-39
GHCND:USC00042574|1220,0,72,-33
GHCND:USC00042574|1221,0,139,-33
GHCND:USC00042574|1222,0,156,11
GHCND:USC00042574|1223,0,161,-17
GHCND:USC00042574|1224,0,156,-22
GHCND:USC00042574|1225,0,144,-6
GHCND:USC00042574|1226,0,150,0
GHCND:USC00042574|1227,0,161,-39
GHCND:USC00042574|1228,0,94,-22
GHCND:USC00042574|1229,0,133,-28
GHCND:USC00042574|1230,0,144,-33
GHCND:USC00042574|1231,0,150,-33
GHCND:USC00041806|0105,5,156,-44
GHCND:USC00041806|0106,157,56,-17
GHCND:USC00041806|0111,-9999,89,-22
GHCND:USC00041806|0112,0,100,-56
GHCND:USC00041806|0113,0,94,-78
GHCND:USC00041806|0114,0,72,-78
GHCND:USC00041806|0117,0,200,-56
GHCND:USC00041806|0118,0,206,-44
GHCND:USC00041806|0119,0,200,-61
GHCND:USC00041806|0120,0,194,-61
GHCND:USC00041806|0124,-9999,-9999,-9999
GHCND:USC00041806|0126,-9999,194,-56
GHCND:USC00041806|0128,0,133,-17
GHCND:USC00041806|0131,-9999,206,-28
GHCND:USC00041806|0201,0,194,-33
GHCND:USC00041806|0203,-9999,194,-17
GHCND:USC00041806|0204,0,167,0
GHCND:USC00041806|0208,5,206,-22
GHCND:USC00041806|0209,0,122,-33
GHCND:USC00041806|0210,0,139,-39
GHCND:USC00041806|0211,0,167,-33
GHCND:USC00041806|0214,-9999,194,-28
GHCND:USC00041806|0215,0,217,22
GHCND:USC00041806|0216,0,222,-17
GHCND:USC00041806|0217,0,217,-17
GHCND:USC00041806|0223,-9999,194,-33
GHCND:USC00041806|0224,0,133,17
GHCND:USC00041806|0225,0,178,6
GHCND:USC00041806|0301,-9999,206,-33
GHCND:USC00041806|0302,0,233,28
GHCND:USC00041806|0303,0,206,89
GHCND:USC00041806|0304,0,206,11
GHCND:USC00041806|0307,-9999,189,-17
GHCND:USC00041806|0308,5,111,-17
GHCND:USC00041806|0309,0,161,-6
GHCND:USC00041806|0310,0,194,-17
GHCND:USC00041806|0311,0,-9999,-9999
GHCND:USC00041806|0315,0,256,-9999
GHCND:USC00041806|0316,0,244,33
GHCND:USC00041806|0317,0,233,33
GHCND:USC00041806|0318,0,200,17
GHCND:USC00041806|0323,0,178,6
GHCND:USC00041806|0324,0,206,6
GHCND:USC00041806|0325,0,233,11
GHCND:USC00041806|0328,-9999,206,28
GHCND:USC00041806|0329,8,161,28
GHCND:USC00041806|0330,0,239,44
GHCND:USC00041806|0331,79,222,89
GHCND:USC00041806|0404,-9999,233,56
GHCND:USC00041806|0405,10,172,56
GHCND:USC00041806|0408,-9999,194,56
GHCND:USC00041806|0413,-9999,283,33
GHCND:USC00041806|0414,0,222,50
GHCND:USC00041806|0415,0,206,33
GHCND:USC00041806|0418,0,194,0
GHCND:USC00041806|0419,0,244,50
GHCND:USC00041806|0420,0,272,44
GHCND:USC00041806|0421,0,278,44
GHCND:USC00041806|0422,0,294,72
GHCND:USC00041806|0425,-9999,294,50
GHCND:USC00041806|0426,0,-9999,-9999
GHCND:USC00041806|0427,0,294,56
GHCND:USC00041806|0428,0,306,83
GHCND:USC00041806|0429,0,317,94
GHCND:USC00041806|0510,-9999,333,89
GHCND:USC00041806|0511,0,317,117
GHCND:USC00041806|0512,0,333,100
GHCND:USC00041806|0513,0,317,106
GHCND:USC00041806|0514,0,300,111
GHCND:USC00041806|0516,0,306,106
GHCND:USC00041806|0518,-9999,239,72
GHCND:USC00041806|0519,0,256,67
GHCND:USC00041806|0520,0,289,72
GHCND:USC00041806|0524,0,317,50
GHCND:USC00041806|0525,0,233,61
GHCND:USC00041806|0526,0,244,78
GHCND:USC00041806|0527,0,228,106
GHCND:USC00041806|0528,0,183,122
GHCND:USC00041806|0602,-9999,328,72
GHCND:USC00041806|0603,0,339,117
GHCND:USC00041806|0606,-9999,-9999,-9999
GHCND:USC00041806|0607,0,-9999,-9999
GHCND:USC00041806|0608,0,406,106
GHCND:USC00041806|0609,0,422,161
GHCND:USC00041806|0610,0,300,128
GHCND:USC00041806|0613,-9999,294,83
GHCND:USC00041806|0614,0,272,89
GHCND:USC00041806|0615,0,322,94
GHCND:USC00041806|0616,0,300,100
GHCND:USC00041806|0617,0,294,111
GHCND:USC00041806|0622,0,300,83
GHCND:USC00041806|0623,0,317,106
GHCND:USC00041806|0624,0,233,139
GHCND:USC00041806|0628,-9999,339,122
GHCND:USC00041806|0629,0,378,167
GHCND:USC00041806|0701,0,389,167
GHCND:USC00041806|0704,0,422,178
GHCND:USC00041806|0705,0,394,156
GHCND:USC00041806|0706,0,339,156
GHCND:USC00041806|0707,0,344,133
GHCND:USC00041806|0711,-9999,361,94
GHCND:USC00041806|0712,0,339,106
GHCND:USC00041806|0713,0,339,117
GHCND:USC00041806|0715,0,-9999,-9999
GHCND:USC00041806|0719,-9999,361,94
GHCND:USC00041806|0720,0,383,133
GHCND:USC00041806|0722,0,400,150
GHCND:USC00041806|0726,-9999,389,156
GHCND:USC00041806|0727,0,383,156
GHCND:USC00041806|0728,0,378,144
GHCND:USC00041806|0729,0,361,128
GHCND:USC00041806|0803,-9999,344,111
GHCND:USC00041806|0804,0,-9999,-9999
GHCND:USC00041806|0805,0,333,100
GHCND:USC00041806|0808,0,328,94
GHCND:USC00041806|0809,0,-9999,-9999
GHCND:USC00041806|0810,0,294,106
GHCND:USC00041806|0811,0,300,117
GHCND:USC00041806|0812,0,317,111
GHCND:USC00041806|0815,-9999,-9999,-9999
GHCND:USC00041806|0816,0,344,144
GHCND:USC00041806|0818,0,344,150
GHCND:USC00041806|0819,0,400,167
GHCND:USC00041806|0824,-9999,372,122
GHCND:USC00041806|0825,0,306,128
GHCND:USC00041806|0826,0,267,100
GHCND:USC00041806|0829,-9999,322,106
GHCND:USC00041806|0830,0,300,128
GHCND:USC00041806|0831,0,344,122
GHCND:USC00041806|0901,0,344,122
GHCND:USC00041806|0902,0,317,128
GHCND:USC00041806|0905,-9999,294,106
GHCND:USC00041806|0906,0,278,89
GHCND:USC00041806|0908,-9999,350,89
GHCND:USC00041806|0909,0,378,111
GHCND:USC00041806|0912,-9999,372,122
GHCND:USC00041806|0913,0,350,122
GHCND:USC00041806|0914,0,356,122
GHCND:USC00041806|0915,0,350,89
GHCND:USC00041806|0916,0,289,94
GHCND:USC00041806|0919,-9999,294,67
GHCND:USC00041806|0920,0,-9999,-9999
GHCND:USC00041806|0921,18,261,67
GHCND:USC00041806|0922,18,183,61
GHCND:USC00041806|0923,5,222,61
GHCND:USC00041806|0926,-9999,-9999,-9999
GHCND:USC00041806|0927,0,222,33
GHCND:USC00041806|0928,0,250,44
GHCND:USC00041806|0930,0,222,156
GHCND:USC00041806|1005,0,250,33
GHCND:USC00041806|1006,0,278,11
GHCND:USC00041806|1010,-9999,278,28
GHCND:USC00041806|1011,0,-9999,-9999
GHCND:USC00041806|1018,-9999,272,17
GHCND:USC00041806|1019,0,294,11
GHCND:USC00041806|1020,0,289,17
GHCND:USC00041806|1025,-9999,300,17
GHCND:USC00041806|1026,0,272,22
GHCND:USC00041806|1027,0,289,22
GHCND:USC00041806|1028,0,250,33
GHCND:USC00041806|1031,-9999,194,6
GHCND:USC00041806|1101,0,250,11
GHCND:USC00041806|1102,0,250,22
GHCND:USC00041806|1103,0,228,6
GHCND:USC00041806|1107,-9999,233,0
GHCND:USC00041806|1108,0,233,33
GHCND:USC00041806|1109,0,239,11
GHCND:USC00041806|1110,0,233,11
GHCND:USC00041806|1114,-9999,256,-11
GHCND:USC00041806|1115,0,194,17
GHCND:USC00041806|1116,0,189,17
GHCND:USC00041806|1117,0,183,-11
GHCND:USC00041806|1121,-9999,128,72
GHCND:USC00041806|1123,-9999,206,50
GHCND:USC00041806|1125,0,178,-50
GHCND:USC00041806|1129,-9999,222,-28
GHCND:USC00041806|1130,0,217,6
GHCND:USC00041806|1202,0,228,11
GHCND:USC00041806|1205,-9999,161,-106
GHCND:USC00041806|1206,0,94,-106
GHCND:USC00041806|1209,0,67,-94
GHCND:USC00041806|1216,-9999,183,-56
GHCND:USC00041806|1219,-9999,194,-39
GHCND:USC00041806|1220,0,128,11
GHCND:USC00041806|1221,3,178,17
GHCND:USC00041806|1222,0,189,-17
GHCND:USC00041806|1223,0,228,-22
GHCND:USC00041806|1228,-9999,222,-67
GHCND:USC00044500|0101,0,106,28
GHCND:USC00044500|0102,0,122,0
GHCND:USC00044500|0103,0,117,6
GHCND:USC00044500|0104,0,128,22
GHCND:USC00044500|0105,53,117,22
GHCND:USC00044500|0106,102,111,61
GHCND:USC00044500|0107,0,133,39
GHCND:USC00044500|0108,0,144,50
GHCND:USC00044500|0109,0,122,44
GHCND:USC00044500|0110,0,100,39
GHCND:USC00044500|0111,0,111,44
GHCND:USC00044500|0112,0,100,-6
GHCND:USC00044500|0113,0,94,-28
GHCND:USC00044500|0114,0,100,-17
GHCND:USC00044500|0115,0,100,-6
GHCND:USC00044500|0116,0,128,0
GHCND:USC00044500|0117,0,156,22
GHCND:USC00044500|0118,0,161,33
GHCND:USC00044500|0119,0,161,39
GHCND:USC00044500|0120,0,161,33
GHCND:USC00044500|0121,0,167,22
GHCND:USC00044500|0122,0,150,44
GHCND:USC00044500|0123,84,133,83
GHCND:USC00044500|0124,13,144,83
GHCND:USC00044500|0125,0,183,94
GHCND:USC00044500|0126,0,172,100
GHCND:USC00044500|0127,0,128,56
GHCND:USC00044500|0128,0,139,67
GHCND:USC00044500|0129,0,150,72
GHCND:USC00044500|0130,0,183,44
GHCND:USC00044500|0131,0,178,44
GHCND:USC00044500|0201,0,172,50
GHCND:USC00044500|0202,0,167,50
GHCND:USC00044500|0203,0,150,61
GHCND:USC00044500|0204,0,144,44
GHCND:USC00044500|0205,0,139,61
GHCND:USC00044500|0206,0,150,33
GHCND:USC00044500|0207,33,128,67
GHCND:USC00044500|0208,10,128,28
GHCND:USC00044500|0209,0,150,22
GHCND:USC00044500|0210,0,161,0
GHCND:USC00044500|0211,0,189,44
GHCND:USC00044500|0212,0,178,17
GHCND:USC00044500|0213,0,178,22
GHCND:USC00044500|0214,0,206,39
GHCND:USC00044500|0215,0,211,61
GHCND:USC00044500|0216,0,217,61
GHCND:USC00044500|0217,0,211,56
GHCND:USC00044500|0218,0,183,39
GHCND:USC00044500|0219,64,94,56
GHCND:USC00044500|0220,0,144,39
GHCND:USC00044500|0221,0,156,56
GHCND:USC00044500|0222,0,178,22
GHCND:USC00044500|0223,0,150,72
GHCND:USC00044500|0224,0,183,78
GHCND:USC00044500|0225,0,183,33
GHCND:USC00044500|0226,0,206,22
GHCND:USC00044500|0227,0,194,28
GHCND:USC00044500|0228,0,200,83
GHCND:USC00044500|0301,0,228,61
GHCND:USC00044500|0302,0,222,89
GHCND:USC00044500|0303,0,200,100
GHCND:USC00044500|0304,0,167,67
GHCND:USC00044500|0305,0,139,17
GHCND:USC00044500|0306,119,133,83
GHCND:USC00044500|0307,0,128,33
GHCND:USC00044500|0308,3,139,67
GHCND:USC00044500|0309,0,194,44
GHCND:USC00044500|0310,0,200,39
GHCND:USC00044500|0311,0,217,33
GHCND:USC00044500|0312,0,222,56
GHCND:USC00044500|0313,0,239,56
GHCND:USC00044500|0314,0,239,78
GHCND:USC00044500|0315,0,217,67
GHCND:USC00044500|0316,0,217,72
GHCND:USC00044500|0317,0,200,94
GHCND:USC00044500|0318,0,206,44
GHCND:USC00044500|0319,0,183,67
GHCND:USC00044500|0320,28,167,78
GHCND:USC00044500|0321,0,178,61
GHCND:USC00044500|0322,0,200,56
GHCND:USC00044500|0323,0,189,39
GHCND:USC00044500|0324,0,206,44
GHCND:USC00044500|0325,0,206,44
GHCND:USC00044500|0326,0,183,61
GHCND:USC00044500|0327,0,183,83
GHCND:USC00044500|0328,0,194,100
GHCND:USC00044500|0329,0,233,72
GHCND:USC00044500|0330,0,244,106
GHCND:USC00044500|0331,64,172,117
GHCND:USC00044500|0401,58,183,111
GHCND:USC00044500|0402,0,194,78
GHCND:USC00044500|0403,0,222,67
GHCND:USC00044500|0404,246,239,100
GHCND:USC00044500|0405,15,172,111
GHCND:USC00044500|0406,0,189,106
GHCND:USC00044500|0407,0,178,106
GHCND:USC00044500|0408,10,178,83
GHCND:USC00044500|0409,0,228,106
GHCND:USC00044500|0410,0,278,139
GHCND:USC00044500|0411,0,233,100
GHCND:USC00044500|0412,0,233,61
GHCND:USC00044500|0413,0,233,72
GHCND:USC00044500|0414,0,183,83
GHCND:USC00044500|0415,0,167,67
GHCND:USC00044500|0416,0,183,67
GHCND:USC00044500|0417,0,200,106
GHCND:USC00044500|0418,0,244,83
GHCND:USC00044500|0419,0,250,67
GHCND:USC00044500|0420,0,261,100
GHCND:USC00044500|0421,0,283,78
GHCND:USC00044500|0422,0,311,106
GHCND:USC00044500|0423,0,311,128
GHCND:USC00044500|0424,0,244,56
GHCND:USC00044500|0425,0,194,83
GHCND:USC00044500|0426,0,206,78
GHCND:USC00044500|0427,0,228,61
GHCND:USC00044500|0428,0,272,61
GHCND:USC00044500|0429,0,306,117
GHCND:USC00044500|0430,0,289,100
GHCND:USC00044500|0501,0,289,161
GHCND:USC00044500|0502,0,322,100
GHCND:USC00044500|0503,0,328,106
GHCND:USC00044500|0504,0,322,106
GHCND:USC00044500|0505,0,261,122
GHCND:USC00044500|0506,0,222,111
GHCND:USC00044500|0507,0,222,128
GHCND:USC00044500|0508,0,217,94
GHCND:USC00044500|0509,0,189,94
GHCND:USC00044500|0510,0,239,89
GHCND:USC00044500|0511,0,267,89
GHCND:USC00044500|0512,0,283,89
GHCND:USC00044500|0513,0,267,83
GHCND:USC00044500|0514,0,256,106
GHCND:USC00044500|0515,0,256,100
GHCND:USC00044500|0516,0,206,128
GHCND:USC00044500|0517,0,200,106
GHCND:USC00044500|0518,0,222,83
GHCND:USC00044500|0519,0,278,100
GHCND:USC00044500|0520,0,311,106
GHCND:USC00044500|0521,0,311,106
GHCND:USC00044500|0522,0,172,78
GHCND:USC00044500|0523,0,206,83
GHCND:USC00044500|0524,0,217,72
GHCND:USC00044500|0525,0,217,83
GHCND:USC00044500|0526,0,211,117
GHCND:USC00044500|0527,0,194,117
GHCND:USC00044500|0528,13,211,122
GHCND:USC00044500|0529,0,217,133
GHCND:USC00044500|0530,0,233,100
GHCND:USC00044500|0531,0,311,89
GHCND:USC00044500|0601,0,322,111
GHCND:USC00044500|0602,0,311,111
GHCND:USC00044500|0603,0,306,94
GHCND:USC00044500|0604,0,239,100
GHCND:USC00044500|0605,0,222,111
GHCND:USC00044500|0606,0,239,100
GHCND:USC00044500|0607,0,300,100
GHCND:USC00044500|0608,0,311,133
GHCND:USC00044500|0609,0,283,133
GHCND:USC00044500|0610,10,200,128
GHCND:USC00044500|0611,0,239,117
GHCND:USC00044500|0612,0,261,94
GHCND:USC00044500|0613,0,256,106
GHCND:USC00044500|0614,0,300,106
GHCND:USC00044500|0615,0,283,89
GHCND:USC00044500|0616,0,256,89
GHCND:USC00044500|0617,0,244,122
GHCND:USC00044500|0618,0,217,122
GHCND:USC00044500|0619,0,228,111
GHCND:USC00044500|0620,0,256,100
GHCND:USC00044500|0621,0,278,94
GHCND:USC00044500|0622,0,317,100
GHCND:USC00044500|0623,0,256,144
GHCND:USC00044500|0624,18,211,133
GHCND:USC00044500|0625,351,178,139
GHCND:USC00044500|0626,0,283,156
GHCND:USC00044500|0627,0,294,139
GHCND:USC00044500|0628,0,344,150
GHCND:USC00044500|0629,0,361,150
GHCND:USC00044500|0630,0,361,144
GHCND:USC00044500|0701,0,339,139
GHCND:USC00044500|0702,0,333,161
GHCND:USC00044500|0703,0,344,144
GHCND:USC00044500|0704,0,339,178
GHCND:USC00044500|0705,0,350,133
GHCND:USC00044500|0706,0,250,111
GHCND:USC00044500|0707,0,256,94
GHCND:USC00044500|0708,0,250,106
GHCND:USC00044500|0709,0,306,106
GHCND:USC00044500|0710,0,311,106
GHCND:USC00044500|0711,0,300,100
GHCND:USC00044500|0712,0,239,111
GHCND:USC00044500|0713,0,244,89
GHCND:USC00044500|0714,0,250,94
GHCND:USC00044500|0715,0,244,106
GHCND:USC00044500|0716,0,222,128
GHCND:USC00044500|0717,0,244,139
GHCND:USC00044500|0718,0,256,106
GHCND:USC00044500|0719,0,267,106
GHCND:USC00044500|0720,0,261,111
GHCND:USC00044500|0721,0,267,128
GHCND:USC00044500|0722,0,294,122
GHCND:USC00044500|0723,0,261,150
GHCND:USC00044500|0724,0,283,128
GHCND:USC00044500|0725,0,294,122
GHCND:USC00044500|0726,0,256,117
GHCND:USC00044500|0727,0,256,122
GHCND:USC00044500|0728,0,278,122
GHCND:USC00044500|0729,0,256,106
GHCND:USC00044500|0730,0,250,122
GHCND:USC00044500|0731,0,261,106
GHCND:USC00044500|0801,0,256,106
GHCND:USC00044500|0802,0,267,106
GHCND:USC00044500|0803,0,289,100
GHCND:USC00044500|0804,0,250,111
GHCND:USC00044500|0805,0,233,122
GHCND:USC00044500|0806,0,244,117
GHCND:USC00044500|0807,0,200,133
GHCND:USC00044500|0808,0,233,133
GHCND:USC00044500|0809,0,233,117
GHCND:USC00044500|0810,0,256,133
GHCND:USC00044500|0811,0,250,122
GHCND:USC00044500|0812,0,267,106
GHCND:USC00044500|0813,0,322,94
GHCND:USC00044500|0814,0,328,117
GHCND:USC00044500|0815,0,294,139
GHCND:USC00044500|0816,0,294,139
GHCND:USC00044500|0817,0,283,128
GHCND:USC00044500|0818,0,328,122
GHCND:USC00044500|0819,0,339,161
GHCND:USC00044500|0820,0,306,144
GHCND:USC00044500|0821,0,289,122
GHCND:USC00044500|0822,0,267,122
GHCND:USC00044500|0823,0,244,133
GHCND:USC00044500|0824,0,272,117
GHCND:USC00044500|0825,0,267,161
GHCND:USC00044500|0826,0,261,150
GHCND:USC00044500|0827,0,278,106
GHCND:USC00044500|0828,0,278,133
GHCND:USC00044500|0829,0,283,144
GHCND:USC00044500|0830,0,306,150
GHCND:USC00044500|0831,0,306,128
GHCND:USC00044500|0901,0,272,144
GHCND:USC00044500|0902,0,272,183
GHCND:USC00044500|0903,0,278,144
GHCND:USC00044500|0904,0,250,133
GHCND:USC00044500|0905,0,244,139
GHCND:USC00044500|0906,0,333,117
GHCND:USC00044500|0907,0,350,139
GHCND:USC00044500|0908,0,350,117
GHCND:USC00044500|0909,0,306,117
GHCND:USC00044500|0910,0,306,122
GHCND:USC00044500|0911,0,228,161
GHCND:USC00044500|0912,0,256,161
GHCND:USC00044500|0913,0,261,122
GHCND:USC00044500|0914,0,239,117
GHCND:USC00044500|0915,0,256,122
GHCND:USC00044500|0916,0,267,133
GHCND:USC00044500|0917,0,244,144
GHCND:USC00044500|0918,0,283,117
GHCND:USC00044500|0919,0,317,94
GHCND:USC00044500|0920,0,317,106
GHCND:USC00044500|0921,147,222,139
GHCND:USC00044500|0922,0,222,117
GHCND:USC00044500|0923,0,267,133
GHCND:USC00044500|0924,0,267,144
GHCND:USC00044500|0925,0,211,133
