STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,YTD_PRECIP_NORM,YTD2013_PRECIP,PRECIP2013_DIFF,YTD2014_PRECIP,PRECIP2014_DIFF,YTD2015_PRECIP,PRECIP2015_DIFF
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0513,831,799,-32,1400,569,655,-176
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0514,833,799,-34,1400,567,655,-178
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0515,835,799,-36,1400,565,655,-180
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0516,838,799,-39,1400,562,655,-183
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0517,840,799,-41,1400,560,655,-185
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0518,842,799,-43,1400,558,655,-187
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0519,844,799,-45,1400,556,655,-189
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0520,846,799,-47,1400,554,655,-191
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0521,847,799,-48,1400,553,655,-192
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0522,849,799,-50,1400,551,655,-194
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0523,851,799,-52,1400,549,655,-196
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0524,852,799,-53,1400,548,655,-197
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0525,854,799,-55,1400,546,655,-199
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0526,856,799,-57,1400,544,655,-201
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0527,858,799,-59,1400,542,655,-203
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0528,859,799,-60,1400,541,655,-204
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0529,861,799,-62,1400,539,655,-206
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0530,862,799,-63,1400,538,655,-207
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0531,863,799,-64,1400,537,655,-208
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0601,864,799,-65,1400,536,655,-209
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0602,865,799,-66,1400,535,655,-210
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0603,865,799,-66,1400,535,655,-210
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0604,866,799,-67,1400,534,655,-211
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0605,867,799,-68,1400,533,655,-212
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0606,868,799,-69,1400,532,655,-213
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0607,868,799,-69,1400,532,655,-213
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0608,869,799,-70,1400,531,655,-214
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0609,869,799,-70,1400,531,655,-214
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0610,870,799,-71,1400,530,655,-215
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0611,870,799,-71,1400,530,655,-215
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0612,871,799,-72,1400,529,655,-216
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0613,871,799,-72,1400,529,655,-216
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0614,871,799,-72,1400,529,655,-216
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0615,872,799,-73,1400,528,655,-217
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0616,872,799,-73,1400,528,655,-217
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0617,872,799,-73,1400,528,655,-217
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0618,873,799,-74,1400,527,655,-218
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0619,873,799,-74,1400,527,655,-218
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0620,873,799,-74,1400,527,655,-218
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0621,874,799,-75,1400,526,655,-219
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0622,874,799,-75,1400,526,655,-219
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0623,874,799,-75,1400,526,655,-219
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0624,874,817,-57,1400,526,655,-219
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0625,874,817,-57,1400,526,655,-219
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0626,874,817,-57,1400,526,655,-219
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0627,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0628,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0629,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0630,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0701,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0702,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0703,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0704,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0705,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0706,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0707,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0708,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0709,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0710,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0711,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0712,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0713,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0714,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0715,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0716,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0717,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0718,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0719,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0720,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0721,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0722,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0723,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0724,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0725,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0726,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0727,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0728,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0729,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0730,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0731,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0801,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0802,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0803,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0804,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0805,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0806,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0807,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0808,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0809,875,817,-58,1400,525,655,-220
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0810,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0811,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0812,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0813,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0814,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0815,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0816,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0817,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0818,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0819,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0820,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0821,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0822,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0823,876,817,-59,1400,524,655,-221
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0824,877,817,-60,1400,523,655,-222
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0825,877,817,-60,1400,523,655,-222
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0826,877,817,-60,1400,523,655,-222
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0827,877,817,-60,1400,523,655,-222
MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056,0828,877,817,-60,1400,523,655,-222
